air/rh_and_dp_daily_summary.o3_AQI,air/rh_and_dp_daily_summary.f0_,air/rh_and_dp_daily_summary.f1_,air/rh_and_dp_daily_summary.f2_,air/rh_and_dp_daily_summary.f3_,air/rh_and_dp_daily_summary.f4_,air/rh_and_dp_daily_summary.f5_,air/rh_and_dp_daily_summary.f6_,Day
,75.52217194570134,6.794117647058824,23.823529411764707,99.26470588235291,Indiana,Porter,Dune Acres,2020-04-25
,69.6972972972973,4.340540540540542,16.129729729729743,99.84324324324322,Arizona,Pima,Tucson,1995-05-27
,79.10249999999995,9.177777777777775,23.972222222222207,99.88888888888884,California,Inyo,Independence,2008-06-03
,72.58088235294119,6.889705882352942,23.757352941176485,98.99264705882356,Arizona,Pima,Tucson,1995-10-01
,56.64948453608247,9.422680412371133,23.824742268041238,99.27835051546391,Arizona,Pima,Tucson,1994-02-08
,82.10116731517512,8.501945525291822,23.945525291828798,99.77431906614784,North Carolina,Mecklenburg,Charlotte,2004-04-02
,76.16015624999993,6.328124999999997,18.343750000000004,99.64062500000004,California,Kern,Arvin,1999-08-14
,68.99322799097077,7.855530474040626,23.864559819413092,99.4424379232506,California,Inyo,Independence,2012-09-21
,51.63013698630138,7.767123287671232,23.78082191780822,99.09589041095887,New York,Onondaga,East Syracuse,1991-10-15
,55.72151898734179,6.810126582278482,13.329113924050636,99.21518987341776,Arizona,Gila,Tonto National Monument,1990-06-20
,84.32663316582916,7.899497487437183,23.88442211055276,99.52763819095478,California,Kern,Arvin,2001-03-09
,62.02439024390242,13.121951219512198,23.8780487804878,99.48780487804876,Utah,Grand,Not in a city,1990-08-31
,78.89728506787331,7.959276018099553,23.85520361990952,99.40723981900464,Indiana,Jasper,Not in a city,2015-08-03
,70.66220735785954,9.26421404682274,23.839464882943147,99.33444816053516,North Carolina,Mecklenburg,Charlotte,2005-11-16
,79.92690476190472,9.092857142857143,23.92380952380952,99.68571428571433,California,Inyo,Independence,2014-02-01
,79.62500000000003,8.638888888888891,23.79166666666668,99.1527777777778,California,Kern,Arvin,2001-12-20
,71.93636363636364,9.136363636363638,23.95454545454546,99.81818181818184,California,Tulare,Not in a city,1994-07-03
,83.17931034482753,7.420689655172418,23.75172413793104,98.97931034482755,North Carolina,Mecklenburg,Charlotte,2005-04-26
,72.80851063829786,5.280851063829786,17.310638297872334,98.63829787234042,Georgia,Paulding,Not in a city,1997-07-19
,77.94389721627404,10.481798715203428,23.843683083511777,99.35331905781584,Idaho,Idaho,Not in a city,2017-11-16
,72.83894230769229,7.757211538461547,23.95192307692308,99.80288461538468,Idaho,Idaho,Not in a city,2014-05-18
,78.40726817042606,11.1904761904762,23.86967418546367,99.45864661654144,California,Inyo,Independence,2011-01-07
,70.77992277992277,9.200772200772196,23.749034749034752,98.96138996138998,North Carolina,Mecklenburg,Charlotte,2004-04-28
,75.12587412587412,11.31468531468532,23.7902097902098,99.13986013986012,Arizona,Pima,Tucson,1995-09-08
,76.03980099502492,8.796019900497514,23.492537313432848,97.89054726368164,California,Kern,Arvin,2001-03-27
,74.81399548532725,8.948081264108358,23.94808126410834,99.78555304740406,Indiana,Porter,Dune Acres,2020-12-23
,84.86432160804023,10.864321608040203,23.76884422110553,99.04020100502508,California,Kern,Arvin,2000-12-10
,75.54436450839326,4.369304556354918,15.011990407673874,99.7841726618704,Arizona,Pima,Not in a city,2003-02-23
,77.48136645962732,7.077639751552801,23.72981366459629,98.87888198757756,Indiana,Lake,Gary,2006-05-05
,75.2591304347827,6.747826086956524,23.56521739130434,98.18840579710138,California,Inyo,Independence,2008-09-15
,79.79931972789115,9.514739229024942,23.897959183673464,99.57596371882084,Indiana,Jasper,Not in a city,2015-10-31
,76.8509977827051,7.082039911308202,23.820399113082043,99.25720620842571,Indiana,Porter,Dune Acres,2020-09-27
,78.88488888888891,6.404444444444442,23.840000000000003,99.33777777777782,California,Inyo,Independence,2012-07-06
,79.23634204275538,9.646080760095009,23.84560570071258,99.36342042755336,California,Inyo,Independence,2014-01-31
,71.49400921658987,9.412442396313365,23.953917050691235,99.8087557603687,Arizona,Pima,Not in a city,2021-05-09
,69.23049853372436,9.29032258064516,23.87390029325513,99.47800586510266,California,Inyo,Independence,2008-04-15
,73.50527472527479,6.850549450549448,23.824175824175832,99.27032967032967,Indiana,Porter,Dune Acres,2020-07-20
,70.07392739273928,7.570957095709571,23.96369636963696,99.8514851485148,North Carolina,Mecklenburg,Charlotte,2006-01-06
,81.56166666666672,9.433333333333326,23.892857142857128,99.55714285714282,California,Inyo,Independence,2014-02-03
,75.19151785714276,10.27008928571429,23.80133928571429,99.17410714285715,Indiana,Porter,Dune Acres,2016-12-09
,77.24999999999999,7.599206349206348,23.93253968253969,99.72222222222211,Arizona,Pima,Not in a city,2002-10-06
,77.352380952381,6.78095238095238,15.65714285714286,99.31428571428572,California,Kern,Arvin,2001-03-02
,79.4592024539878,6.358895705521472,23.92024539877301,99.6687116564417,North Carolina,Mecklenburg,Charlotte,2006-07-30
,77.23192389006346,7.49260042283298,23.92600422832982,99.6976744186046,Indiana,Porter,Dune Acres,2017-05-13
,75.37461300309596,7.216718266253869,23.882352941176475,99.51702786377707,Indiana,Lake,Gary,2006-05-11
,58.40845070422535,8.859154929577462,23.563380281690137,98.19718309859157,New York,Albany,Albany,1991-10-03
,65.39325842696624,10.49438202247191,23.82022471910112,99.25842696629216,California,Del Norte,Redwood National Park,1993-06-24
,83.91812865497072,8.052631578947363,23.953216374269022,99.80701754385966,Georgia,Paulding,Not in a city,1997-08-10
,78.1654506437769,8.847639484978542,23.783261802575108,99.10085836909867,Indiana,Porter,Dune Acres,2016-08-18
,73.03831417624524,6.183908045977013,23.858237547892703,99.4137931034483,Arizona,Pima,Not in a city,2003-07-04
,79.24066265060237,6.159638554216867,23.951807228915676,99.79819277108426,North Carolina,Mecklenburg,Charlotte,2006-08-05
,73.90551181102366,7.590551181102362,23.606299212598437,98.36220472440948,Arizona,Pima,Tucson,1995-06-09
,79.78846153846159,7.586538461538462,23.653846153846143,98.5625,California,Kern,Arvin,2000-07-28
,77.47938144329895,9.293814432989691,23.77835051546393,99.08247422680412,California,Kern,Arvin,1999-07-13
,61.861702127659576,9.78723404255319,23.680851063829788,98.6808510638298,Arizona,Pima,Tucson,1994-03-15
,41.60975609756098,7.463414634146342,23.97560975609756,99.90243902439023,Country Of Mexico,CHIHUAHUA STATE,Ciudad-Juarez,1990-11-22
,80.95098039215685,7.186274509803922,23.77777777777778,99.07516339869278,North Carolina,Mecklenburg,Charlotte,2005-10-13
,79.22448979591844,8.619047619047617,23.70068027210884,98.75510204081633,Georgia,Paulding,Not in a city,1996-05-27
,79.53535353535355,7.414141414141413,23.74242424242424,98.93434343434342,California,Kern,Arvin,2000-11-24
,70.66404761904764,8.238095238095235,23.82857142857145,99.29285714285714,Idaho,Idaho,Not in a city,2014-05-14
,76.35761194029843,9.638805970149251,23.9044776119403,99.60298507462686,California,Inyo,Independence,2008-03-08
,77.41800643086816,4.707395498392281,15.942122186495174,99.70739549839224,California,Kern,Arvin,2001-02-06
,72.37762237762234,8.062937062937063,23.909090909090928,99.6223776223776,California,Kern,Bakersfield,1996-02-16
,72.56420233463041,5.778210116731516,23.964980544747075,99.85603112840464,North Carolina,Mecklenburg,Charlotte,2004-04-26
,80.64699074074073,7.458333333333337,23.84490740740741,99.3564814814814,Idaho,Idaho,Not in a city,2014-09-26
,79.08097165991903,6.595141700404855,23.92712550607287,99.70040485829954,Arizona,Pima,Not in a city,2002-07-08
,72.91255707762555,11.981735159817347,23.87671232876712,99.48858447488588,Arizona,Pima,Not in a city,2021-05-02
,79.38095238095235,8.311355311355308,23.912087912087895,99.63736263736256,North Carolina,Mecklenburg,Charlotte,2004-12-27
,69.93861671469743,6.380403458213257,23.70605187319884,98.778097982709,California,Inyo,Independence,2008-04-26
,63.02777777777779,8.944444444444443,23.90277777777778,99.5972222222222,Utah,Grand,Not in a city,1992-05-14
,82.8645161290323,11.49769585253457,23.942396313364064,99.76497695852542,Nevada,Washoe,Wadsworth,2011-12-02
,69.03678160919532,4.24597701149426,15.241379310344804,99.63908045977,Arizona,Pima,Not in a city,2003-07-14
,75.46855791962174,12.74704491725768,23.692671394799067,98.73286052009456,California,Inyo,Independence,2011-04-06
,72.61746987951811,6.518072289156629,23.84638554216868,99.36746987951814,Indiana,Lake,Gary,2006-06-16
,78.14864864864859,10.975675675675662,23.854054054054064,99.3945945945946,California,Inyo,Independence,2010-01-30
,37.13461538461539,7.73076923076923,23.923076923076923,99.6923076923077,Texas,El Paso,El Paso,1991-01-07
,79.94360730593617,8.5068493150685,23.64840182648401,98.54566210045652,California,Inyo,Independence,2013-04-11
,78.55011286681723,6.62076749435666,23.83747178329572,99.32505643340856,California,Inyo,Independence,2011-06-06
,74.66420581655483,6.789709172259504,23.742729306487668,98.93512304250557,Indiana,Porter,Dune Acres,2020-06-18
,76.31309255079007,8.090293453724605,23.851015801354382,99.38374717832954,Arizona,Pima,Not in a city,2021-01-08
,77.74477611940293,8.880597014925376,23.88912579957358,99.54157782515978,Indiana,Porter,Dune Acres,2018-03-24
,72.13561643835615,7.757990867579909,23.77625570776257,99.0730593607306,California,Inyo,Independence,2012-08-13
,78.68086560364465,9.31662870159454,23.64464692482916,98.52619589977223,Indiana,Porter,Dune Acres,2020-01-31
,82.00369515011545,7.468822170900695,23.76443418013857,99.02540415704394,Indiana,Jasper,Not in a city,2015-05-06
,62.03317757009346,8.630841121495333,23.908878504672877,99.6214953271028,Arizona,Pima,Not in a city,2021-04-04
,77.43721461187221,9.118721461187214,23.835616438356173,99.3150684931507,California,Inyo,Independence,2011-05-14
,77.90333333333334,8.820000000000007,23.89333333333335,99.55666666666674,North Carolina,Mecklenburg,Charlotte,2005-12-18
,72.65610859728503,4.796380090497739,17.425339366515832,99.92760180995474,Louisiana,Iberville,Not in a city,1996-06-22
,73.69540229885057,9.764367816091948,23.85632183908046,99.40804597701148,California,Fresno,Parlier,1998-10-19
,87.75362318840575,9.471014492753628,23.77536231884057,99.06521739130427,North Carolina,Mecklenburg,Charlotte,2004-12-09
,63.50000000000001,7.621621621621624,23.66216216216216,98.60810810810813,Utah,Grand,Not in a city,1992-06-30
,80.13897216274093,7.044967880085652,23.794432548179845,99.14775160599578,Indiana,Porter,Dune Acres,2019-04-18
,77.29979079497906,9.960251046025109,23.86192468619248,99.43096234309624,Indiana,Porter,Dune Acres,2018-04-02
,73.1945392491468,6.296928327645047,16.757679180887383,99.9180887372014,California,Kern,Arvin,2000-05-17
,81.7699541284404,7.433486238532111,23.83256880733944,99.30733944954125,California,Inyo,Independence,2013-09-20
,75.01837606837604,7.166666666666669,23.933760683760696,99.72863247863252,Indiana,Porter,Dune Acres,2017-04-14
,73.76388888888884,7.46180555555556,23.871527777777786,99.46875000000004,North Carolina,Mecklenburg,Charlotte,2005-04-13
,80.07570621468922,9.638418079096054,23.94350282485875,99.76553672316378,North Carolina,Mecklenburg,Charlotte,2007-09-29
,80.51513761467896,8.768348623853221,23.791284403669728,99.14220183486242,California,Inyo,Independence,2013-09-25
,73.04224719101124,8.865168539325841,23.885393258426983,99.52359550561796,California,Inyo,Independence,2012-09-10
,77.99193548387093,9.733870967741932,23.65725806451612,98.57258064516132,Arizona,Pima,Not in a city,2003-11-09
,61.76811594202894,4.7536231884058,15.246376811594208,98.94202898550732,West Virginia,Tucker,Not in a city,1993-11-24
,79.95417661097851,8.145584725536985,23.813842482100245,99.23627684964204,Arizona,Pima,Not in a city,2021-10-11
,41.22641509433964,11.88679245283019,23.77358490566038,99.0754716981132,Arizona,Coconino,Grand Canyon,1991-04-25
,61.87500000000002,10.180555555555555,23.98611111111111,99.94444444444444,New York,Albany,Albany,1991-10-25
,83.80533707865166,7.084269662921355,23.786516853932586,99.11516853932584,North Carolina,Mecklenburg,Charlotte,2007-07-26
,87.49352051835851,8.451403887688983,23.55723542116631,98.15982721382292,Nevada,Washoe,Wadsworth,2019-02-04
,82.26097560975619,8.401330376940122,23.760532150776065,99.0066518847006,Indiana,Porter,Dune Acres,2016-05-01
,81.56666666666666,10.059999999999995,23.93333333333334,99.72666666666667,Arizona,Pima,Tucson,1998-03-08
,54.43023255813954,10.488372093023251,23.906976744186046,99.61627906976744,California,Del Norte,Redwood National Park,1993-01-24
,77.99411764705887,8.041176470588235,23.81764705882353,99.24705882352936,Georgia,Paulding,Not in a city,1997-08-08
,77.66938775510202,6.122448979591835,23.987755102040804,99.95102040816322,California,Kern,Arvin,2002-06-02
,84.89278131634819,7.872611464968149,23.834394904458584,99.31634819532908,Indiana,Porter,Dune Acres,2018-10-08
,76.79242761692645,6.454342984409802,23.76391982182628,99.0200445434298,California,Inyo,Independence,2011-06-14
,75.30381471389654,6.242506811989106,23.9182561307902,99.6648501362398,California,Inyo,Independence,2009-04-17
,82.42828947368423,6.88377192982456,23.741228070175445,98.92763157894744,Indiana,Porter,Dune Acres,2016-10-17
,71.75069444444443,9.967592592592588,23.8449074074074,99.35185185185182,Idaho,Idaho,Not in a city,2013-12-16
,79.01240105540896,6.145118733509231,23.89709762532981,99.57519788918208,California,Inyo,Independence,2009-09-21
,73.36585365853651,7.337979094076651,23.79790940766549,99.1672473867596,North Carolina,Mecklenburg,Charlotte,2005-04-05
,79.64831804281346,8.366972477064223,23.92660550458715,99.69418960244654,California,Humboldt,Not in a city,2006-10-19
,69.4553571428572,4.551339285714286,15.046874999999996,99.70535714285715,North Carolina,Mecklenburg,Charlotte,2004-06-05
,73.32758620689654,10.64224137931035,23.95258620689656,99.80603448275858,California,Kern,Arvin,2002-02-14
,73.09009433962264,8.011792452830187,23.719339622641503,98.83254716981128,Indiana,Jasper,Not in a city,2015-04-14
,77.56928838951318,5.8089887640449405,23.962546816479392,99.8464419475655,North Carolina,Mecklenburg,Charlotte,2004-05-14
,69.35545243619498,11.338747099767986,23.928074245939683,99.70301624129924,Indiana,Porter,Dune Acres,2019-10-13
,80.26767676767679,11.075757575757576,23.76767676767675,99.03030303030305,California,Kern,Arvin,2000-11-25
,79.32760180995477,7.710407239819006,23.92081447963802,99.67194570135749,California,Inyo,Independence,2013-05-19
,80.84260089686092,10.522421524663672,23.91255605381164,99.63901345291484,Indiana,Porter,Dune Acres,2020-11-07
,77.5981308411215,5.158878504672895,16.52336448598131,98.40186915887855,Utah,Tooele,Not in a city,1997-12-03
,71.39285714285714,5.513392857142861,17.20982142857142,98.67410714285708,New York,Albany,Albany,1997-04-23
,73.9246231155779,10.351758793969848,23.61306532663315,98.39698492462308,California,Kern,Arvin,2000-11-21
,74.79977973568279,6.667400881057269,23.841409691629952,99.34140969163,Indiana,Porter,Dune Acres,2016-07-17
,50.37209302325581,8.81395348837209,23.97674418604651,99.90697674418604,Utah,Grand,Not in a city,1990-10-07
,79.52099322799091,8.076749435665919,23.75846501128668,98.99548532731372,Indiana,Jasper,Not in a city,2015-08-04
,76.8506329113924,7.8354430379746836,23.56118143459915,98.17932489451476,Indiana,Porter,Dune Acres,2018-09-25
,85.37179487179485,6.433566433566435,23.694638694638684,98.73193473193471,Idaho,Idaho,Not in a city,2013-12-22
,80.11090487238981,6.020881670533646,23.89095127610208,99.5475638051044,Idaho,Idaho,Not in a city,2014-08-09
,72.89201877934272,5.894366197183098,14.67605633802817,99.40140845070418,North Carolina,Mecklenburg,Charlotte,2004-03-25
,76.66165919282514,6.118834080717492,23.88565022421525,99.52466367712998,California,Inyo,Independence,2012-04-21
,73.9827586206896,7.844827586206898,23.905172413793103,99.61206896551722,California,Fresno,Clovis,1994-08-22
,70.41594827586201,9.314655172413785,23.89224137931036,99.5560344827586,Indiana,Porter,Dune Acres,2018-11-12
,79.84189723320155,6.758893280632413,23.67588932806325,98.65612648221344,Arizona,Pima,Not in a city,2003-09-28
,85.83829787234048,7.993920972644377,23.826747720364743,99.27963525835868,California,Humboldt,Not in a city,2006-10-17
,76.89690721649485,7.335051546391755,23.88144329896908,99.5051546391753,California,Kern,Arvin,1999-07-12
,74.32608695652178,9.471014492753625,23.84420289855072,99.35507246376814,North Carolina,Mecklenburg,Charlotte,2005-03-17
,76.80172413793103,8.913793103448281,23.8146551724138,99.23275862068968,California,Kern,Arvin,2002-02-03
,57.76041666666666,6.166666666666666,23.979166666666668,99.91666666666669,Iowa,Polk,Des Moines,2022-04-06
,81.02173913043475,8.469565217391306,23.869565217391308,99.46086956521737,California,Kern,Arvin,2001-05-18
,81.11895910780665,7.092936802973976,23.877323420074333,99.49814126394052,Arizona,Pima,Not in a city,2003-05-16
,72.29530201342284,12.98657718120805,23.79194630872483,99.13758389261736,North Carolina,Mecklenburg,Charlotte,2005-11-25
,77.47804878048788,6.3512195121951205,23.829268292682933,99.29756097560976,California,Kern,Arvin,2000-06-06
,80.66198979591834,7.566326530612237,23.88010204081635,99.50255102040816,California,Inyo,Independence,2010-07-30
,74.25884861407249,10.73987206823027,23.756929637526667,99.0,Idaho,Idaho,Not in a city,2017-11-28
,72.81701244813263,7.821576763485483,23.825726141078857,99.27593360995856,Indiana,Porter,Dune Acres,2018-08-31
,82.47465437788019,6.211981566820279,23.986175115207363,99.94470046082944,California,Kern,Arvin,2001-10-06
,83.47740112994354,6.7005649717514135,23.940677966101703,99.75706214689272,North Carolina,Mecklenburg,Charlotte,2007-09-24
,83.98431372549018,8.639215686274511,23.84313725490197,99.35294117647057,Arizona,Pima,Not in a city,2002-10-28
,71.30663811563166,8.612419700214126,23.92933618843684,99.7044967880085,Indiana,Porter,Dune Acres,2017-04-08
,77.3787185354691,8.352402745995425,23.8695652173913,99.45995423340966,California,Inyo,Independence,2013-03-30
,82.56705202312142,6.554913294797684,23.650289017341013,98.54046242774572,California,Inyo,Independence,2008-09-13
,81.35172413793106,7.713793103448274,23.796551724137927,99.15517241379312,North Carolina,Mecklenburg,Charlotte,2005-04-25
