Day,o3_AQI,f0_,f1_,f2_,f3_,f4_,f5_,f6_
2006-04-07,24.62907268170426,26.046616541353377,9.857142857142865,23.260651629072694,96.9949874686717,North Dakota,Mercer,Not in a city
2006-04-08,20.65914786967418,21.845614035087713,11.087719298245608,23.446115288220557,97.75689223057645,North Dakota,Mercer,Not in a city
2006-04-09,21.296482412060303,22.56683417085428,11.964824120603016,23.13065326633167,96.48994974874363,North Dakota,Mercer,Not in a city
2006-04-10,24.67830423940149,26.155860349127188,8.977556109725692,22.970074812967578,95.79052369077306,North Dakota,Mercer,Not in a city
2006-04-11,25.101736972704707,26.54689826302729,10.243176178660052,23.06699751861042,96.20099255583132,Puerto Rico,Catano,Catano
2006-04-12,25.900990099009903,27.407178217821773,10.306930693069292,22.8861386138614,95.45792079207925,Puerto Rico,Catano,Catano
2006-04-13,27.04938271604937,28.643456790123476,12.051851851851852,23.13580246913581,96.48395061728397,Puerto Rico,Catano,Catano
2006-04-14,24.31265508684863,25.704218362282912,7.607940446650127,23.46153846153847,97.82878411910669,Puerto Rico,Catano,Catano
2006-04-15,15.5361596009975,16.44688279301746,9.708229426433913,23.54613466334164,98.17456359102246,Puerto Rico,Catano,Catano
2006-04-16,13.660847880299253,14.451122194513713,10.284289276807979,23.18703241895262,96.73316708229423,Puerto Rico,Catano,Catano
2006-04-17,18.039900249376558,19.136907730673325,10.473815461346625,23.21197007481295,96.80049875311724,Puerto Rico,Catano,Catano
2006-04-18,21.40841584158415,22.65915841584158,12.66831683168317,22.985148514851485,95.85148514851487,Puerto Rico,Catano,Catano
2006-04-19,25.555831265508687,27.03821339950371,12.382133995037226,22.975186104218334,95.833746898263,Puerto Rico,Catano,Catano
2006-04-20,27.449131513647643,29.011662531017365,11.158808933002481,23.084367245657575,96.27295285359806,Puerto Rico,Catano,Catano
2006-04-21,25.913151364764264,27.391811414392073,9.704714640198512,23.389578163771716,97.53846153846156,Puerto Rico,Catano,Catano
2006-04-22,18.12718204488779,19.208478802992516,10.107231920199503,23.399002493765593,97.56109725685779,Puerto Rico,Catano,Catano
2006-04-23,16.04761904761905,16.988471177944838,11.47117794486215,23.05764411027568,96.1177944862155,Puerto Rico,Catano,Catano
2006-04-24,22.12468827930174,23.45261845386533,11.543640897755619,23.19700748129678,96.73316708229424,Puerto Rico,Catano,Catano
2006-04-25,22.0325,23.336250000000003,8.469999999999983,22.975000000000005,95.81000000000012,Puerto Rico,Catano,Catano
2006-04-26,21.348258706467647,22.622885572139307,11.614427860696514,22.91044776119404,95.56218905472633,Puerto Rico,Catano,Catano
2006-04-27,24.288557213930346,25.70174129353234,11.186567164179104,23.059701492537332,96.16666666666661,Puerto Rico,Catano,Catano
2006-04-28,22.568238213399496,23.898014888337478,10.210918114143919,23.196029776674944,96.72704714640199,Puerto Rico,Catano,Catano
2006-04-29,20.156716417910438,21.392039800995025,11.706467661691542,23.507462686567163,98.01243781094527,Puerto Rico,Catano,Catano
2006-04-30,18.90547263681593,20.024378109452734,11.069651741293534,23.072139303482597,96.25124378109454,Puerto Rico,Catano,Catano
2006-05-01,23.71072319201995,25.13042394014962,10.107231920199514,23.06234413965088,96.17955112219451,Puerto Rico,Catano,Catano
2006-05-02,22.845386533665856,24.188279301745634,9.52867830423939,22.999999999999993,95.91271820448874,Puerto Rico,Catano,Catano
2006-05-03,21.164999999999996,22.406750000000002,9.142499999999997,22.94500000000001,95.69249999999995,Puerto Rico,Catano,Catano
2006-05-04,20.92731829573936,22.149624060150376,10.34335839598998,23.165413533834577,96.59398496240604,Puerto Rico,Catano,Catano
2006-05-05,21.947630922693275,23.215960099750617,9.832917705735671,23.28179551122196,97.07980049875309,Puerto Rico,Catano,Catano
2006-05-06,18.387500000000006,19.494499999999995,10.765000000000002,23.405,97.58249999999997,Puerto Rico,Catano,Catano
2006-05-07,17.101781170483466,18.134351145038163,13.134860050890588,23.284987277353686,97.13231552162847,Puerto Rico,Catano,Catano
2006-05-08,20.556109725685783,21.804488778054864,8.970074812967585,22.922693266832905,95.59351620947633,Puerto Rico,Catano,Catano
2006-05-09,21.5679012345679,22.794320987654324,10.543209876543209,22.795061728395066,95.06419753086419,Puerto Rico,Catano,Catano
2006-05-10,23.334158415841593,24.66039603960396,10.096534653465348,22.784653465346537,95.01980198019793,Puerto Rico,Catano,Catano
2006-05-11,21.030000000000005,22.27924999999998,10.994999999999997,23.04,96.08999999999997,Puerto Rico,Catano,Catano
2006-05-12,23.02992518703241,24.361596009975056,11.381546134663338,23.29925187032418,97.15461346633425,Puerto Rico,Catano,Catano
2006-05-13,18.502500000000005,19.640000000000008,9.900000000000007,23.585000000000022,98.33749999999998,Puerto Rico,Catano,Catano
2006-05-14,16.239999999999988,17.222250000000006,10.9725,23.23249999999999,96.91999999999997,Puerto Rico,Catano,Catano
2006-05-15,20.37562189054726,21.547014925373137,12.592039800995023,23.27363184079602,97.05472636815925,Puerto Rico,Catano,Catano
2006-05-16,23.324257425742594,24.699752475247507,12.25000000000001,22.866336633663398,95.36386138613867,Puerto Rico,Catano,Catano
2006-05-17,23.907960199004943,25.33706467661691,11.273631840796027,23.092039800995025,96.29850746268659,Puerto Rico,Catano,Catano
2006-05-18,23.33830845771143,24.735572139303493,10.014925373134327,23.211442786069668,96.80348258706465,Puerto Rico,Catano,Catano
2006-05-19,22.262899262899246,23.566093366093376,10.203931203931194,23.21621621621624,96.81081081081078,Puerto Rico,Catano,Catano
2006-05-20,17.63703703703703,18.688395061728432,9.525925925925927,23.602469135802465,98.40987654320986,Puerto Rico,Catano,Catano
2006-05-21,15.044444444444446,15.926666666666653,7.523456790123454,23.034567901234578,96.01481481481481,Puerto Rico,Catano,Catano
2006-05-22,16.926289926289904,17.936609336609315,11.01719901719902,23.297297297297305,97.14742014742014,Puerto Rico,Catano,Catano
2006-05-23,21.122549019607842,22.346078431372547,11.666666666666673,23.151960784313733,96.54901960784315,Puerto Rico,Catano,Catano
2006-05-24,24.599508599508585,25.989434889434886,10.412776412776417,23.03931203931203,96.08353808353804,Puerto Rico,Catano,Catano
2006-05-25,22.335802469135807,23.632098765432115,9.187654320987651,22.955555555555566,95.72839506172843,Puerto Rico,Catano,Catano
2006-05-26,20.270000000000024,21.463250000000013,8.589999999999993,23.412499999999998,97.61749999999998,Puerto Rico,Catano,Catano
2006-05-27,16.015037593984964,16.937844611528817,9.719298245614034,23.48872180451129,97.93734335839594,Puerto Rico,Catano,Catano
2006-05-28,15.743718592964822,16.67211055276382,13.655778894472359,23.251256281407024,96.99246231155769,Puerto Rico,Catano,Catano
2006-05-29,19.130325814536324,20.254887218045095,13.438596491228061,23.561403508771924,98.23057644110283,Puerto Rico,Catano,Catano
2006-05-30,24.3407960199005,25.71865671641791,10.626865671641792,23.11691542288557,96.40547263681583,Puerto Rico,Catano,Catano
