air/no2_daily_summary.o3_AQI,air/no2_daily_summary.f0_,air/no2_daily_summary.f1_,air/no2_daily_summary.f2_,air/no2_daily_summary.f3_,air/no2_daily_summary.f4_,air/no2_daily_summary.f5_,air/no2_daily_summary.f6_,Day
29.92500000000002,32.59524999999998,9.700000000000006,22.7175,94.7675,North Dakota,Steele,Sharon,2000-05-03
22.94235588972431,24.31854636591479,13.912280701754378,23.360902255639097,97.4110275689223,California,Fresno,Fresno,2003-03-29
20.253164556962023,21.458734177215177,11.68354430379746,22.997468354430385,95.91392405063296,California,Fresno,Fresno,2003-08-05
20.76976744186044,22.35953488372092,13.997674418604648,22.769767441860477,94.93720930232551,Wyoming,Sweetwater,Not in a city,2020-01-15
25.702453987730053,27.15644171779143,11.773006134969323,22.708588957055213,94.71779141104297,North Dakota,Mercer,Beulah,1991-06-24
13.603674540682416,14.510761154855636,10.454068241469816,22.81364829396325,95.17060367454069,Wyoming,Sweetwater,Not in a city,2010-06-28
27.937823834196884,29.451813471502607,9.8160621761658,22.69170984455958,94.64507772020724,North Dakota,Mercer,Beulah,1997-07-08
31.6796875,33.3875,11.356770833333336,22.66666666666668,94.5807291666666,North Dakota,Steele,Sharon,2000-03-08
21.180327868852466,22.47185792349727,12.527322404371592,22.907103825136605,95.54644808743171,North Dakota,Mercer,Not in a city,2008-09-02
9.978672985782008,10.800947867298566,9.96208530805687,22.943127962085317,95.72985781990523,Wyoming,Sweetwater,Not in a city,2015-07-26
29.286069651741283,30.979601990049737,10.554726368159196,22.92039800995024,95.5970149253731,North Dakota,Mercer,Not in a city,2002-03-27
32.42948717948718,34.64647435897437,13.208333333333332,22.72435897435899,94.77564102564104,North Dakota,Mercer,Beulah,1991-10-30
23.9421052631579,25.4492105263158,12.16578947368421,22.560526315789478,94.11315789473674,Wyoming,Sweetwater,Not in a city,2010-09-28
11.39473684210527,12.29236842105264,9.260526315789471,22.605263157894715,94.29210526315792,Wyoming,Sweetwater,Not in a city,2013-05-29
24.89124668435015,26.384084880636603,11.053050397877984,22.970822281167116,95.8063660477454,North Dakota,Mercer,Not in a city,2003-11-12
14.551724137931023,15.771264367816112,12.032183908045976,23.41149425287356,97.62298850574712,Wyoming,Sweetwater,Not in a city,2020-03-07
15.504629629629637,16.76527777777776,13.953703703703711,22.962962962962973,95.81018518518518,Wyoming,Sweetwater,Not in a city,2020-01-19
24.91977077363897,26.322063037249265,11.882521489971346,22.787965616045835,95.0601719197708,North Dakota,Mercer,Beulah,1993-09-15
17.35326086956522,18.427445652173912,10.065217391304344,22.61141304347826,94.3125,North Dakota,Mercer,Not in a city,2009-06-24
15.602708803611744,16.871783295711055,9.564334085778778,22.79458239277653,95.06094808126416,Wyoming,Fremont,Riverton,2021-08-04
17.481770833333332,18.786979166666672,11.166666666666655,22.72395833333333,94.78385416666656,Wyoming,Sweetwater,Not in a city,2013-09-19
23.94531249999998,25.273177083333323,12.804687500000004,22.557291666666668,94.1067708333334,North Dakota,Mercer,Beulah,1997-05-27
31.34736842105265,33.11500000000002,13.6,23.49210526315789,97.96052631578944,North Dakota,Steele,Sharon,1999-02-13
23.538461538461537,25.13418803418805,11.806267806267794,22.72934472934473,94.79772079772086,Wyoming,Sweetwater,Not in a city,2012-01-19
14.238532110091732,15.378440366972468,12.025229357798162,23.238532110091747,96.90825688073392,Wyoming,Sweetwater,Not in a city,2016-04-02
38.23746701846967,40.31240105540893,13.973614775725595,23.073878627968348,96.2374670184696,North Dakota,Mercer,Not in a city,1999-10-25
11.25925925925926,12.247453703703703,10.189814814814817,23.21296296296296,96.79166666666674,Wyoming,Sweetwater,Not in a city,2020-07-10
18.573170731707336,19.7060975609756,9.773170731707324,22.668292682926825,94.51707317073183,North Dakota,Mercer,Not in a city,2005-06-16
29.52295918367345,31.11632653061224,10.33418367346939,23.017857142857142,96.0051020408164,North Dakota,Steele,Sharon,1999-03-31
29.870317002881848,31.445244956772328,10.556195965417857,22.6743515850144,94.5706051873199,North Dakota,Mercer,Not in a city,1993-06-10
30.519582245430804,32.22428198433423,14.462140992167097,22.87728459530025,95.42297650130548,Puerto Rico,Catano,Catano,2006-12-13
16.928240740740748,18.242824074074075,14.444444444444445,23.000000000000004,95.95833333333336,Wyoming,Sweetwater,Not in a city,2015-11-08
18.4541062801932,19.550241545893744,10.444444444444445,22.98067632850241,95.8333333333334,North Dakota,Mercer,Not in a city,2004-08-23
18.701631701631708,20.126806526806515,13.275058275058274,22.948717948717963,95.7482517482518,Wyoming,Sweetwater,Not in a city,2020-02-16
26.055690072639216,27.538014527845053,12.748184019370468,22.8547215496368,95.319612590799,North Dakota,Mercer,Not in a city,2001-06-07
20.25,21.42119047619049,10.571428571428577,22.92619047619048,95.6214285714286,California,Fresno,Fresno,2003-06-12
30.59392265193371,32.3182320441989,12.323204419889516,23.2707182320442,97.04972375690612,North Dakota,Mercer,Beulah,1995-01-27
20.892950391644906,22.193211488250626,10.712793733681451,22.926892950391657,95.63185378590072,Puerto Rico,Catano,Catano,2007-04-18
22.249422632794456,23.963279445727476,15.226327944572748,22.83833718244804,95.25173210161664,Wyoming,Fremont,Riverton,2021-11-08
27.05753424657533,28.732328767123292,13.564383561643831,23.56438356164384,98.25753424657536,North Dakota,Mercer,Beulah,1995-10-07
28.86,30.422666666666668,11.020000000000008,22.86666666666667,95.39333333333332,North Dakota,Mercer,Beulah,1990-05-14
29.23076923076923,30.70769230769232,10.812820512820512,23.10512820512819,96.36410256410252,North Dakota,Mercer,Not in a city,2003-10-09
27.01201201201201,28.56336336336336,12.429429429429431,23.009009009009013,95.96396396396396,North Dakota,Mercer,Beulah,1992-07-17
31.155963302752305,32.9107033639144,13.018348623853218,23.18960244648318,96.7094801223243,North Dakota,Mercer,Beulah,1992-04-03
24.93994778067885,26.534464751958225,12.81723237597912,22.571801566579623,94.15404699738907,Wyoming,Sweetwater,Not in a city,2010-09-29
35.17971014492754,37.16956521739127,14.452173913043476,23.411594202898524,97.62028985507249,North Dakota,Mercer,Beulah,1994-03-12
38.19584569732939,40.23916913946591,11.786350148367957,22.670623145400597,94.56379821958453,North Dakota,Mercer,Not in a city,1993-04-29
27.05993690851734,28.647003154574115,10.454258675078878,22.82965299684542,95.21766561514194,North Dakota,Mercer,Beulah,1991-05-20
19.054761904761904,20.51833333333333,14.16428571428572,23.509523809523813,98.0238095238095,Wyoming,Sweetwater,Not in a city,2017-11-23
22.989417989418,24.28835978835979,12.37301587301588,23.193121693121704,96.75396825396832,North Dakota,Mercer,Not in a city,2007-11-18
21.75388601036271,23.019689119170984,10.077720207253892,23.08290155440415,96.23834196891184,North Dakota,Mercer,Not in a city,1998-05-31
20.536643026004704,22.01347517730497,14.042553191489372,22.789598108747047,95.04491725768322,Wyoming,Sweetwater,Not in a city,2017-10-16
18.16046511627909,19.583488372093026,9.420930232558137,22.858139534883712,95.3488372093023,Wyoming,Sweetwater,Not in a city,2016-03-21
19.99760191846525,21.44268585131896,13.342925659472415,22.79616306954435,95.09112709832144,Wyoming,Sweetwater,Not in a city,2014-11-17
15.913612565445034,17.10392670157065,11.568062827225122,22.832460732984284,95.22513089005233,Wyoming,Sweetwater,Not in a city,2013-09-04
27.32804232804232,28.93359788359789,11.24338624338623,23.18518518518518,96.67724867724866,North Dakota,Mercer,Not in a city,2008-02-15
11.605263157894726,12.559569377990426,10.454545454545451,23.45454545454547,97.79665071770336,Wyoming,Sweetwater,Not in a city,2015-05-23
24.786666666666672,26.27866666666667,13.133333333333344,23.111999999999995,96.40266666666658,North Dakota,Steele,Sharon,2000-02-27
16.91627906976746,18.290465116279076,11.60930232558139,22.886046511627903,95.48604651162788,Wyoming,Fremont,Riverton,2020-12-27
22.852579852579844,24.13832923832924,9.289926289926289,23.52334152334154,98.08353808353806,California,Fresno,Fresno,2003-04-12
23.636363636363647,25.06987012987013,9.5974025974026,23.44415584415581,97.76363636363624,California,Fresno,Fresno,2003-01-01
19.69397590361445,20.80915662650601,11.04337349397591,23.467469879518063,97.84337349397596,North Dakota,Mercer,Not in a city,2001-09-08
18.811188811188792,20.3123543123543,14.62470862470863,22.63869463869464,94.41491841491847,Wyoming,Fremont,Riverton,2021-12-07
13.40975609756097,14.465853658536584,9.339024390243896,22.707317073170717,94.70243902439022,Wyoming,Sweetwater,Not in a city,2014-05-20
28.7888349514563,30.33737864077668,12.050970873786396,22.919902912621374,95.58980582524266,North Dakota,Mercer,Not in a city,2001-06-18
11.999999999999991,12.99573459715639,9.928909952606627,23.120853080568736,96.63270142180092,Wyoming,Sweetwater,Not in a city,2018-06-29
18.5121359223301,19.583980582524276,9.5752427184466,22.89805825242718,95.5,North Dakota,Mercer,Not in a city,2004-07-07
29.899999999999977,31.731351351351364,13.143243243243251,23.01081081081082,95.96486486486492,North Dakota,Mercer,Beulah,1998-01-02
28.03684210526316,30.15473684210525,11.452631578947368,23.11842105263157,96.42105263157896,North Dakota,Mercer,Not in a city,2008-01-15
31.80281690140845,33.53492957746479,11.752112676056337,23.14366197183096,96.51830985915495,North Dakota,Mercer,Beulah,1994-12-16
25.65404040404041,27.072727272727263,10.234848484848492,23.02272727272726,96.010101010101,North Dakota,Steele,Sharon,1999-07-19
14.568364611260051,15.538605898123306,12.227882037533512,22.994638069705083,95.9517426273459,North Dakota,Mercer,Not in a city,2010-04-25
24.01246882793019,25.343890274314244,10.039900249376558,23.32917705735661,97.27680798004982,North Dakota,Mercer,Beulah,1998-08-08
13.05361305361305,14.13892773892774,11.659673659673652,22.864801864801848,95.34731934731934,Wyoming,Sweetwater,Not in a city,2017-06-07
14.669767441860468,15.823255813953494,9.553488372093025,22.925581395348832,95.6116279069768,Wyoming,Sweetwater,Not in a city,2015-08-05
29.396067415730343,31.106179775280907,11.213483146067412,22.74438202247191,94.86797752808988,North Dakota,Mercer,Beulah,1993-08-17
30.90818858560794,32.61761786600497,12.248138957816389,22.997518610421853,95.9280397022333,North Dakota,Mercer,Not in a city,2001-10-22
13.87272727272727,14.85662337662337,10.599999999999994,23.044155844155863,96.1038961038961,Wyoming,Sweetwater,Not in a city,2010-07-09
17.110539845758336,18.341645244215936,12.473007712082254,22.730077120822628,94.79177377892027,Wyoming,Sweetwater,Not in a city,2013-10-29
18.009367681498833,19.40796252927399,12.386416861826698,22.728337236533967,94.78454332552684,Wyoming,Sweetwater,Not in a city,2017-01-11
20.709183673469397,22.16454081632653,13.056122448979592,23.122448979591866,96.44132653061212,Wyoming,Sweetwater,Not in a city,2013-10-18
12.5473441108545,13.600461893764432,13.203233256351032,23.385681293302547,97.51732101616632,Wyoming,Fremont,Riverton,2020-09-19
13.725118483412322,14.866587677725114,9.507109004739332,22.99763033175355,95.89336492890988,Wyoming,Sweetwater,Not in a city,2017-07-06
18.090069284064658,19.436489607390303,10.214780600461898,23.28868360277138,97.11547344110848,Wyoming,Sweetwater,Not in a city,2016-03-25
21.162037037037013,22.773611111111112,13.932870370370372,22.84953703703703,95.29861111111104,Wyoming,Sweetwater,Not in a city,2018-12-18
29.84438775510204,31.61147959183674,12.500000000000002,23.247448979591827,96.93877551020404,Puerto Rico,Catano,Catano,2005-03-04
25.832474226804106,27.37835051546392,12.71907216494846,23.50257731958764,98.0,Puerto Rico,Catano,Catano,2006-11-25
31.90379008746357,33.76734693877553,11.03206997084548,22.725947521865876,94.793002915452,North Dakota,Mercer,Beulah,1994-03-21
17.370283018867926,18.729952830188683,13.436320754716984,22.724056603773583,94.77122641509436,Wyoming,Sweetwater,Not in a city,2015-10-06
31.86807387862797,33.59102902374672,9.751978891820563,22.97889182058049,95.84432717678102,North Dakota,Mercer,Beulah,1997-05-05
16.414117647058806,17.749411764705894,11.950588235294122,23.28470588235295,97.09647058823536,Wyoming,Fremont,Riverton,2021-12-11
16.443569553805776,17.412598425196833,11.246719160104975,23.1548556430446,96.59055118110238,Puerto Rico,Catano,Catano,2007-04-15
30.319767441860467,32.11627906976745,12.241279069767442,22.761627906976734,94.95058139534888,North Dakota,Mercer,Beulah,1993-04-06
19.808153477218205,20.98776978417267,12.247002398081534,22.690647482014416,94.621103117506,North Dakota,Mercer,Not in a city,2004-06-29
34.411242603550335,36.15177514792901,12.653846153846146,22.79881656804736,95.08875739644972,North Dakota,Mercer,Beulah,1994-03-23
17.059299191374667,18.09919137466306,10.692722371967658,22.568733153638806,94.13207547169812,North Dakota,Mercer,Not in a city,2009-04-27
25.754189944134083,27.20474860335196,12.019553072625694,23.424581005586575,97.68156424581008,North Dakota,Mercer,Beulah,1996-12-14
30.171253822629964,31.78746177370028,10.070336391437316,22.60550458715597,94.3058103975536,North Dakota,Mercer,Beulah,1992-08-11
19.114441416893737,20.336239782016357,13.337874659400551,23.119891008174378,96.41961852861036,North Dakota,Mercer,Not in a city,2009-10-29
16.46073298429321,17.423821989528808,10.869109947643974,23.117801047120413,96.4109947643979,North Dakota,Mercer,Not in a city,2008-06-06
28.689655172413797,30.230788177339903,11.995073891625609,22.86945812807882,95.37438423645324,California,Fresno,Fresno,2003-04-09
18.05194805194807,19.165194805194787,9.57142857142857,23.038961038961038,96.07272727272722,North Dakota,Mercer,Not in a city,2008-08-15
23.619178082191784,25.221369863013702,13.449315068493153,22.813698630136997,95.16164383561647,Wyoming,Sweetwater,Not in a city,2011-12-07
34.05555555555557,35.98510101010098,14.368686868686869,23.15151515151515,96.54545454545456,North Dakota,Mercer,Not in a city,2001-11-09
11.039506172839518,11.920740740740731,11.854320987654312,22.80987654320984,95.10617283950629,Wyoming,Sweetwater,Not in a city,2014-06-08
22.897058823529434,24.240441176470583,10.92156862745098,23.078431372549023,96.24509803921562,North Dakota,Mercer,Not in a city,2004-08-09
22.71153846153846,24.146428571428565,12.590659340659345,22.826923076923077,95.21153846153848,North Dakota,Mercer,Not in a city,2010-01-26
13.742990654205595,14.805140186915894,9.542056074766348,22.985981308411205,95.85981308411216,Wyoming,Sweetwater,Not in a city,2015-08-06
30.82142857142856,32.50637755102043,11.5204081632653,23.158163265306136,96.57397959183676,North Dakota,Mercer,Not in a city,2002-12-13
30.03906249999999,31.792968750000025,12.776041666666664,23.09375000000001,96.30729166666664,North Dakota,Mercer,Not in a city,2007-11-29
11.57411764705883,12.613176470588243,10.371764705882356,22.85176470588234,95.30823529411758,Wyoming,Sweetwater,Not in a city,2020-08-05
18.053658536585367,19.15926829268292,10.948780487804886,23.090243902439035,96.31707317073176,North Dakota,Mercer,Not in a city,2004-07-11
34.19095477386932,36.079899497487446,10.673366834170846,22.904522613065343,95.54522613065328,North Dakota,Mercer,Not in a city,2004-02-18
9.815126050420169,10.550700280112036,9.445378151260496,22.8095238095238,95.09523809523806,Wyoming,Sweetwater,Not in a city,2011-07-10
31.68463611859838,33.41886792452828,12.754716981132075,22.881401617250688,95.42857142857147,North Dakota,Mercer,Beulah,1995-11-27
28.27794561933533,29.828096676737125,12.861027190332326,23.477341389728085,97.89425981873114,North Dakota,Mercer,Beulah,1992-11-28
14.250580046403702,15.42111368909513,10.095127610208817,22.6658932714617,94.53364269141532,Wyoming,Sweetwater,Not in a city,2019-08-05
28.333333333333343,29.83569321533924,10.35103244837758,23.28318584070796,97.07374631268434,North Dakota,Mercer,Beulah,1993-03-13
34.64814814814816,36.79391534391537,13.60052910052911,22.817460317460323,95.18783068783064,North Dakota,Steele,Sharon,1999-12-16
19.84225352112676,21.19830985915495,13.72676056338029,22.771830985915507,94.97183098591552,Wyoming,Sweetwater,Not in a city,2010-12-13
27.982716049382688,29.46469135802469,9.898765432098756,23.02716049382717,96.03456790123452,Puerto Rico,Catano,Catano,2005-04-20
10.875565610859724,11.86628959276018,10.350678733031677,22.88461538461541,95.4321266968326,Wyoming,Sweetwater,Not in a city,2020-06-22
18.94414893617021,20.11994680851062,10.06382978723403,22.805851063829785,95.11170212765956,North Dakota,Mercer,Not in a city,2009-09-10
